epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,time_s
1,0.49559710185292744,0.7546948356807511,0.7546985321864165,0.5531399907564482,0.7265547877591313,0.7238878076118904,0.0001,15.905148029327393
2,0.42623614383415437,0.7981220657276995,0.798128740408122,0.5064399883459964,0.7532082922013821,0.7517985964060429,0.0001,15.92749285697937
3,0.41219195118392576,0.812206572769953,0.8122117310313574,0.5366740290439611,0.7384007897334649,0.7362794627454754,0.0001,15.950950622558594
4,0.3957596459019352,0.8174882629107981,0.8174935432305298,0.4684123380986748,0.7769002961500494,0.776780624400012,0.0001,15.92045521736145
5,0.38810353386849866,0.8213028169014085,0.8213089099103947,0.5179345322090687,0.7650542941757157,0.7642302031052752,0.0001,15.997518301010132
6,0.3871213190362487,0.8254107981220657,0.8254144060936109,0.5186210896632278,0.7670286278381047,0.7664643939076319,0.0001,15.943937301635742
7,0.3768005907500574,0.8240903755868545,0.8240962484842833,0.525778559579901,0.7611056268509379,0.7590247451950829,0.0001,15.926985740661621
8,0.37956542357312684,0.8299589201877934,0.8299642018888865,0.5067816363005859,0.773938795656466,0.7726085473027439,1e-05,15.920204877853394
9,0.37069465623984876,0.829518779342723,0.8295255610251387,0.508545223972875,0.771964461994077,0.7711316382917771,1e-05,15.937812089920044
10,0.3623048895401574,0.8387617370892019,0.8387646700425411,0.48514364724509923,0.773938795656466,0.7741820634282899,1e-05,15.930145740509033
11,0.3597895909328136,0.844043427230047,0.8440459015392641,0.5017729138574855,0.7650542941757157,0.7643614444581188,1e-05,15.921209335327148
12,0.36002340444096936,0.8415492957746479,0.8415508102742856,0.4784796379455103,0.7828232971372162,0.7827674241256433,1.0000000000000002e-06,15.93493914604187
13,0.35673076119011554,0.8397887323943662,0.8397848417135755,0.5228278039709131,0.7522211253701876,0.7513873567519296,1.0000000000000002e-06,15.914757490158081
14,0.3609527295429102,0.8390551643192489,0.8390611059334939,0.5177229395446984,0.7630799605133267,0.761474520138208,1.0000000000000002e-06,15.934311628341675
