epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,time_s
1,1.620433487210955,0.2714285714285714,0.3163569173631153,1.4927760362625122,0.4090909090909091,0.4243613226646101,0.0001,7.197126865386963
2,1.368413029398237,0.4357142857142857,0.47714650908975753,1.2937612641941418,0.5227272727272727,0.5464298859035701,0.0001,7.294159889221191
3,1.2173520956720625,0.5428571428571428,0.5733633001223087,1.1272835027087817,0.6136363636363636,0.5933919022154317,0.0001,7.0848987102508545
4,1.0678590604237148,0.6142857142857143,0.6391858761051674,1.0983409610661594,0.5681818181818182,0.6033293680352505,0.0001,7.4530723094940186
5,1.0671741213117327,0.5821428571428572,0.5952110134116134,1.0373709093440662,0.6363636363636364,0.6321190372625778,0.0001,7.14960503578186
6,1.0142640709877013,0.5964285714285714,0.6151376904676318,0.9890388575467196,0.6818181818181818,0.6780460665405585,0.0001,7.6690452098846436
7,0.9525131625788552,0.6142857142857143,0.6265105157206252,0.9878295822577043,0.6818181818181818,0.6816511536384685,0.0001,7.260522365570068
8,0.8762348532676697,0.6464285714285715,0.6562866521337438,0.9605983116409995,0.6590909090909091,0.6511347332724664,0.0001,7.587589979171753
9,0.8747141923223223,0.6285714285714286,0.6360055996156332,0.9392620731483806,0.7045454545454546,0.7167105806241061,0.0001,7.477374076843262
10,0.8466421161379133,0.6857142857142857,0.7025967810980558,0.9195199473337694,0.6818181818181818,0.6896543035678291,0.0001,7.31958532333374
11,0.9071437231131962,0.6678571428571428,0.6737005596922695,0.9182978516275232,0.7045454545454546,0.7156428101404176,0.0001,7.6449878215789795
12,0.7748331964015961,0.7178571428571429,0.720462742544482,0.8887174129486084,0.6818181818181818,0.6766208597603945,0.0001,7.153566837310791
13,0.8651566854545049,0.6857142857142857,0.6933583833522506,0.8833976117047396,0.6818181818181818,0.6788132521386111,0.0001,7.4748663902282715
14,0.7713272827012199,0.7035714285714286,0.7104045525542089,0.8412063460458409,0.7272727272727273,0.7254965927214732,0.0001,7.312538385391235
15,0.7250486518655505,0.7535714285714286,0.7590792037640943,0.811431812969121,0.7272727272727273,0.7266430539157812,0.0001,7.263852834701538
16,0.693362364598683,0.7535714285714286,0.7596883827438907,0.7930490293286063,0.75,0.7435261707988982,0.0001,7.143808603286743
17,0.6467974117824009,0.7607142857142857,0.7590894156122012,0.8288235027681697,0.7272727272727273,0.7254965927214732,0.0001,7.321651220321655
18,0.7155652190957751,0.7107142857142857,0.7121534754114045,0.7606931559064172,0.7727272727272727,0.772038567493113,0.0001,7.270567893981934
19,0.6466780705111367,0.7714285714285715,0.779449444047832,0.8254498758099296,0.7272727272727273,0.7266430539157812,0.0001,7.3730340003967285
20,0.6594777899129051,0.7607142857142857,0.76686244809289,0.7989464104175568,0.7272727272727273,0.7266430539157812,0.0001,7.262486219406128
21,0.6669838692460741,0.7642857142857142,0.7679267168913247,0.7940613397143104,0.75,0.7493112947658402,0.0001,7.261516094207764
22,0.6351343631744385,0.7964285714285714,0.7996516209287688,0.7374143979766152,0.7272727272727273,0.7146892182777351,0.0001,7.099482536315918
23,0.641351170199258,0.7642857142857142,0.7711176848578188,0.7589182460849936,0.75,0.7488980716253444,0.0001,7.211426258087158
24,0.6179828209536417,0.7821428571428571,0.7855316097374859,0.7372775741598823,0.75,0.7493112947658402,0.0001,7.129565477371216
25,0.6382317802735737,0.7928571428571428,0.7953506023832438,0.7673020010644739,0.7272727272727273,0.7212711530893349,0.0001,7.602527618408203
26,0.5633965360266822,0.7964285714285714,0.7946812802492927,0.731940979307348,0.75,0.7458041958041958,0.0001,7.47751522064209
27,0.5555278893027987,0.7892857142857143,0.7902094238592401,0.7395114763216539,0.75,0.7329054717212613,0.0001,7.1619179248809814
28,0.5349573109831128,0.7928571428571428,0.7932549195778941,0.7400357926433737,0.7727272727272727,0.772121212121212,0.0001,7.177934169769287
29,0.5302395352295467,0.7857142857142857,0.7887890138154794,0.6811748201196844,0.75,0.739487406532861,0.0001,7.109124183654785
30,0.5097210901124137,0.8107142857142857,0.8120964033985819,0.7101780650290576,0.75,0.7534339163303222,0.0001,7.310847520828247
