epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,time_s
1,1.067847262380461,0.5965665236051502,0.6001889060808815,0.9832209178770523,0.6327212020033389,0.5839889038566265,0.0001,8.997790336608887
2,0.766765974621916,0.7204935622317596,0.7046256470427752,0.924315422972375,0.679465776293823,0.6310493865618744,0.0001,8.993610858917236
3,0.7016070785696414,0.7333690987124464,0.7207666913193099,0.8548200812582579,0.6944908180300501,0.6637006071203999,0.0001,9.011106014251709
4,0.6579211365767303,0.7457081545064378,0.7360234571139077,0.8884385306518743,0.676126878130217,0.647617305574848,0.0001,9.016736030578613
5,0.6298655221646435,0.7588519313304721,0.7512219460870582,0.9104747149552248,0.672787979966611,0.6319299103142494,0.0001,8.998453378677368
6,0.609043647738997,0.7682403433476395,0.7611165047065547,0.8303893678922685,0.7178631051752922,0.7028907364555912,0.0001,9.010684967041016
7,0.5870396634923541,0.7754828326180258,0.7693445383692502,0.8343360700919752,0.7111853088480802,0.6855435380434906,0.0001,9.009430885314941
8,0.5699680991183023,0.7719957081545065,0.7654686819882442,0.8547083859352118,0.7061769616026711,0.685032644032961,0.0001,9.003396034240723
9,0.5544231048597287,0.7899678111587983,0.785074119213291,0.8854222518946969,0.6994991652754591,0.6764863858039601,0.0001,9.007569789886475
10,0.5384343335556881,0.7915772532188842,0.7863315310543432,0.9118114381730059,0.7078464106844741,0.6848230774125039,1e-05,9.021970748901367
11,0.5162580262693724,0.8015021459227468,0.7981430854906741,0.867512633560695,0.7111853088480802,0.6969769105134902,1e-05,9.022953510284424
12,0.5403800966146166,0.7880901287553648,0.7842449509845842,0.8496050352047202,0.7328881469115192,0.7191722009096368,1e-05,8.996499300003052
13,0.5272459637837349,0.7964055793991416,0.7922969829481209,0.8975157399284024,0.7028380634390651,0.6858611990283792,1e-05,9.0028715133667
14,0.5266746408565873,0.7993562231759657,0.7951134125211496,0.8252316045144166,0.7278797996661102,0.7172546131202149,1e-05,9.00214409828186
15,0.5155863745913485,0.802843347639485,0.7996181540544974,0.8340803164746208,0.7245409015025042,0.7113314863225835,1e-05,9.00334644317627
16,0.5149502076944057,0.8049892703862661,0.80037426597886,0.8414082430265781,0.7295492487479132,0.7167651873322134,1e-05,9.025484085083008
17,0.5158279937224327,0.8015021459227468,0.7983943531511151,0.9423024841834587,0.6978297161936561,0.6687502793637433,1e-05,9.000838041305542
18,0.5015268251619626,0.8122317596566524,0.8085080694822614,0.8944799819951862,0.7245409015025042,0.7082062735433897,1.0000000000000002e-06,8.993813037872314
19,0.5178921005884465,0.7953326180257511,0.7919441931609802,0.8576378611620759,0.7111853088480802,0.6980033433923307,1.0000000000000002e-06,9.000957489013672
20,0.5143102344141498,0.8033798283261803,0.7992624515458063,0.8236656105130264,0.7295492487479132,0.7208030760736573,1.0000000000000002e-06,9.032920837402344
21,0.5019968159720621,0.8095493562231759,0.8068459031388228,0.8924111725143677,0.6978297161936561,0.6796099889913545,1.0000000000000002e-06,9.004627704620361
22,0.511687915532374,0.7969420600858369,0.7929734191775124,0.876425235518231,0.7111853088480802,0.6930479444183456,1.0000000000000002e-06,9.000804901123047
23,0.5086071401067046,0.802038626609442,0.7980409875884416,0.8387741130063052,0.7295492487479132,0.7218923614143028,1.0000000000000002e-06,9.02256178855896
24,0.504465750486554,0.8076716738197425,0.8044638452216307,0.8729524819649918,0.7195325542570952,0.7018086143616551,1.0000000000000002e-07,9.008645057678223
25,0.5252154745769091,0.7934549356223176,0.7898825333472319,0.8703831410492601,0.7128547579298832,0.701069554860748,1.0000000000000002e-07,9.018211841583252
26,0.49806086316129167,0.8114270386266095,0.8085305133610868,0.8356070676958421,0.7178631051752922,0.7079800931335092,1.0000000000000002e-07,9.002042531967163
27,0.5107651237126584,0.8031115879828327,0.7998633410057808,0.8957073938269448,0.7145242070116862,0.6972808089968264,1.0000000000000002e-07,9.019059896469116
28,0.5103092649591839,0.7988197424892703,0.7947544224217906,0.905401833019591,0.7095158597662772,0.6970275199569679,1.0000000000000002e-07,9.008046627044678
29,0.517072174810033,0.802038626609442,0.7985490709029663,0.8368443793963908,0.7128547579298832,0.6998184910484788,1.0000000000000002e-07,9.003263235092163
30,0.5042601237992872,0.802038626609442,0.7984735469024516,0.830684029498761,0.7212020033388982,0.7075951262086709,1.0000000000000002e-07,9.004112243652344
