epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,time_s
1,0.5884989421157276,0.6801470588235294,0.6799088893507933,0.5484215140342712,0.8,0.8046035805626598,0.0001,7.948437452316284
2,0.44047866367241917,0.7941176470588235,0.7940730837789661,0.5031826376914978,0.775,0.78,0.0001,7.893534898757935
3,0.40045419685980854,0.8014705882352942,0.8014383855732073,0.4631537556648254,0.8,0.8046035805626598,0.0001,7.201105356216431
4,0.3704453540198943,0.8272058823529411,0.8268711325212874,0.457390570640564,0.8,0.8046035805626598,0.0001,8.020317316055298
5,0.3208421793054132,0.8860294117647058,0.8859290515637265,0.4037624657154083,0.875,0.8772218564845293,0.0001,8.469683170318604
6,0.4048188052633229,0.8125,0.8124822479204707,0.4100722670555115,0.85,0.853125,0.0001,8.188423871994019
7,0.37801455574877124,0.8308823529411765,0.8308274654049427,0.4386518239974976,0.775,0.78,0.0001,8.461800813674927
8,0.3090038012494059,0.8676470588235294,0.8676184295911744,0.41040738821029665,0.825,0.8289490651192779,0.0001,8.539147853851318
9,0.33151886677917314,0.8492647058823529,0.8491973614107516,0.3862387478351593,0.85,0.853125,0.0001,7.898614168167114
10,0.28994687230271454,0.8860294117647058,0.8860401952435815,0.39045430123806,0.85,0.853125,0.0001,8.236717939376831
11,0.3074243524495293,0.8602941176470589,0.8602487757693005,0.45079724192619325,0.75,0.755050505050505,0.0001,7.574162721633911
12,0.27317046900005904,0.9117647058823529,0.9117265087853323,0.37003969550132754,0.825,0.8289490651192779,0.0001,8.252949237823486
13,0.25985688080682473,0.9117647058823529,0.9117503935880923,0.3687798768281937,0.875,0.8772218564845293,0.0001,8.396279335021973
14,0.2826362955657875,0.875,0.875,0.4151779532432556,0.8,0.8046035805626598,0.0001,8.148778915405273
15,0.3127206066513763,0.8492647058823529,0.8491933726396899,0.39454394578933716,0.8,0.8046035805626598,0.0001,7.641765832901001
16,0.27667660200420546,0.8713235294117647,0.8713322285876992,0.44177416563034055,0.8,0.8046035805626598,0.0001,8.542317867279053
17,0.3042076460140593,0.8786764705882353,0.8786518643477348,0.3561180531978607,0.85,0.852,0.0001,8.678094148635864
18,0.29138222709298134,0.8823529411764706,0.8823529411764706,0.4366306126117706,0.8,0.8046035805626598,0.0001,8.801121950149536
19,0.26388490002821474,0.8860294117647058,0.8860062968115084,0.37451830208301545,0.825,0.828110599078341,0.0001,8.831565380096436
20,0.2947574515333947,0.8823529411764706,0.8823274764451234,0.36103159189224243,0.875,0.8759296822177147,0.0001,8.343244314193726
21,0.2761491672957645,0.8897058823529411,0.8897058823529411,0.4023534536361694,0.85,0.853125,1e-05,8.570518732070923
22,0.24689497579546535,0.9044117647058824,0.9043910913919501,0.3915376543998718,0.8,0.8041666666666668,1e-05,8.001383066177368
23,0.2646087548312019,0.9007352941176471,0.9007473709321512,0.40070462226867676,0.8,0.8041666666666668,1e-05,8.678457975387573
24,0.2781267293235835,0.8897058823529411,0.8897297400465701,0.37233731150627136,0.875,0.8759296822177147,1e-05,7.636120080947876
25,0.3089109740274794,0.8823529411764706,0.8823911238103723,0.38123588263988495,0.825,0.828110599078341,1.0000000000000002e-06,8.417725563049316
26,0.20335341573638074,0.9375,0.9375042253140253,0.4122879207134247,0.775,0.7800773694390715,1.0000000000000002e-06,7.7698869705200195
27,0.23743552111965768,0.8970588235294118,0.8970588235294118,0.40233554542064665,0.8,0.8041666666666668,1.0000000000000002e-06,7.678895950317383
