epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,time_s
1,1.5908696037350278,0.19696969696969696,0.18794889434698472,1.5421237169310105,0.37209302325581395,0.43166438668490653,0.0001,6.9134862422943115
2,1.3360069592793782,0.35984848484848486,0.37970541120398565,1.4155047882434935,0.4186046511627907,0.45001019991840063,0.0001,7.029152870178223
3,1.187434935208523,0.45075757575757575,0.46031994825098277,1.3719128203946491,0.4186046511627907,0.43694503171247356,0.0001,6.803612947463989
4,0.9783407666466453,0.5871212121212122,0.6005729326541658,1.368702860765679,0.4186046511627907,0.4409354439450199,0.0001,6.90939736366272
5,0.9534075115666245,0.5643939393939394,0.5775528150528151,1.300140574921009,0.46511627906976744,0.4708314333485333,0.0001,8.044640064239502
6,1.0110322327324839,0.6174242424242424,0.6296356387889569,1.1527781625126683,0.5581395348837209,0.5487449243263196,0.0001,7.587236166000366
7,0.9122684652155096,0.5643939393939394,0.5797728029733337,1.186620033064554,0.5581395348837209,0.5697499825406802,0.0001,7.02549147605896
8,0.8947560823324955,0.6477272727272727,0.6608579682891055,1.113093653390574,0.5348837209302325,0.5470816233470132,0.0001,8.068258285522461
9,0.8207724961367521,0.6553030303030303,0.655599296576363,1.082853385182314,0.6046511627906976,0.6231850145198838,0.0001,7.497970342636108
10,0.7692592631686818,0.7083333333333334,0.7061422878972502,1.1185855241708977,0.5348837209302325,0.5520441969142381,0.0001,7.067034959793091
11,0.8268083343000123,0.6818181818181818,0.6925298646987519,0.961303899454516,0.7674418604651163,0.7949337484221205,0.0001,6.9711363315582275
12,0.7434149610273766,0.6893939393939394,0.6885674617714306,0.9816112837126089,0.7674418604651163,0.7805221909873072,0.0001,6.934398174285889
13,0.7239787876605988,0.6704545454545454,0.6688263453989592,0.9470136373542076,0.7209302325581395,0.7356626237899188,0.0001,7.103722333908081
14,0.6874968526941357,0.7310606060606061,0.7303687648509767,0.893083859321683,0.8372093023255814,0.8383826270156388,0.0001,6.907879114151001
15,0.6940194594137596,0.7083333333333334,0.7098745056837498,0.8902141618174176,0.7674418604651163,0.7679427897910149,0.0001,6.747553825378418
16,0.6066459128350923,0.7803030303030303,0.7827758379331425,0.8713133695513703,0.7906976744186046,0.7997728369821393,0.0001,7.047049045562744
17,0.6455570721265042,0.7386363636363636,0.7445568141400749,0.8687827663366184,0.7441860465116279,0.7530564784053156,0.0001,7.021331548690796
18,0.6530407323981776,0.7462121212121212,0.7513999187275049,0.8643542160821516,0.7441860465116279,0.7647364263643334,0.0001,6.834808588027954
19,0.5923748630465884,0.7803030303030303,0.7816926540901817,0.8319051799386047,0.8372093023255814,0.8431059110533327,0.0001,6.859782695770264
20,0.5808740691705183,0.7803030303030303,0.7855285784291653,0.8206777815208879,0.7674418604651163,0.7726491405460061,0.0001,7.0149900913238525
21,0.5984902327710931,0.75,0.7576427929912206,0.8512914541155793,0.7441860465116279,0.749744753261486,0.0001,7.049879312515259
22,0.5721169502446146,0.75,0.7509715621562736,0.8313459532205448,0.7674418604651163,0.7761351052048725,0.0001,6.740284442901611
23,0.5946445121909633,0.7272727272727273,0.7274839060553346,0.8596541812253553,0.7906976744186046,0.7991356724198471,0.0001,7.2686989307403564
24,0.6156214276949564,0.7386363636363636,0.7383362630414952,0.8452644015467444,0.7906976744186046,0.8012735326688815,1e-05,6.860961675643921
25,0.5372202884067189,0.7803030303030303,0.7805443519508095,0.8266610115073448,0.7906976744186046,0.7905765208090789,1e-05,6.922722816467285
26,0.5378089754870443,0.7727272727272727,0.7755885108967246,0.8620471067206804,0.7674418604651163,0.7664409234176677,1e-05,6.9669189453125
27,0.5237330577590249,0.7840909090909091,0.7861989125802606,0.8543461096841235,0.7441860465116279,0.7598584428715875,1e-05,6.7575037479400635
28,0.5192727451071595,0.8068181818181818,0.8090873509626253,0.8364384229793105,0.7906976744186046,0.7910741971207087,1.0000000000000002e-06,6.803711652755737
29,0.6044268102356882,0.7651515151515151,0.768506071317673,0.8462156390034875,0.7209302325581395,0.7256758419549117,1.0000000000000002e-06,7.708984375
30,0.573432187239329,0.7916666666666666,0.7925402676633904,0.8605766989463983,0.7209302325581395,0.7213999713999715,1.0000000000000002e-06,6.906870365142822
