epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,time_s
1,0.9536256567969441,0.6377891459074733,0.6335881881585348,0.8806301317258513,0.660958904109589,0.6561190691351749,0.0001,1267.0857388973236
2,0.713754381361381,0.7389902135231317,0.7351146694998109,0.8405519540859684,0.7003424657534246,0.6939327797469876,0.0001,21.675549745559692
3,0.6453609065122876,0.7588967971530249,0.7554920279200581,0.8588859939684063,0.656392694063927,0.6545464088800482,0.0001,21.688941717147827
4,0.6084327926043938,0.775355871886121,0.7728690148830141,0.8596488808251951,0.6643835616438356,0.6651637019472709,0.0001,21.70685648918152
5,0.5682421668939743,0.7875889679715302,0.7852777240470451,0.8859865719188839,0.6638127853881278,0.6553888465600545,0.0001,21.683315753936768
6,0.5457090791381126,0.7972642348754448,0.7952490882942997,0.8568836454659292,0.6769406392694064,0.6768279685513091,1e-05,21.749808311462402
7,0.5190132744742882,0.8078291814946619,0.8059242724290273,0.855190573183641,0.6763698630136986,0.6773257496603899,1e-05,21.8281192779541
8,0.5162810799649178,0.8078291814946619,0.8053054132981317,0.9024149552412909,0.6592465753424658,0.6601986303293611,1e-05,21.776185989379883
9,0.500828848641326,0.8179492882562278,0.8163800041281495,0.8641972096985606,0.6718036529680366,0.6730515820271659,1e-05,21.777530670166016
10,0.5040151018689112,0.8155026690391459,0.8134521225542963,0.8943530475065861,0.6569634703196348,0.6566581369508301,1.0000000000000002e-06,39.545695304870605
11,0.49200154140962826,0.8198398576512456,0.8180467341167972,0.8636193792059269,0.680365296803653,0.6799717536634607,1.0000000000000002e-06,43.45040249824524
12,0.5004082006067568,0.8161699288256228,0.8147589731806516,0.8747000277008368,0.6655251141552512,0.6642213491991777,1.0000000000000002e-06,43.471675872802734
