epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,time_s
1,0.4708675404083361,0.7734030837004405,0.7734017948313532,0.44556513854096,0.7783094098883573,0.7701020962873726,0.0001,9.198635578155518
2,0.4050067780695298,0.8185572687224669,0.8185738999488007,0.44045694825942056,0.79585326953748,0.7867943979193668,0.0001,8.805196523666382
3,0.3769521067321038,0.8331497797356828,0.8331437055635216,0.4295189747114501,0.8006379585326954,0.7929423049040274,0.0001,8.809255838394165
4,0.35507065241557384,0.8422356828193832,0.8422481834808702,0.4778341850952098,0.773524720893142,0.7578192673886455,0.0001,8.790244817733765
5,0.3366210782974302,0.8474669603524229,0.8474832423847968,0.47065554528335257,0.7942583732057417,0.782310009800223,0.0001,8.800799131393433
6,0.3325143626804919,0.8524229074889867,0.8523873013842647,0.4396024921246503,0.8118022328548644,0.8046869210218428,0.0001,8.800426483154297
7,0.3215042927060358,0.8623348017621145,0.8623453237130927,0.4532194056531839,0.8149920255183413,0.8061399693230468,1e-05,8.812281608581543
8,0.3158411487017959,0.8579295154185022,0.8579441642765182,0.4462366447541892,0.8213716108452951,0.8137467084189426,1e-05,8.823611736297607
9,0.30975492446301794,0.8656387665198237,0.865651968223294,0.42843777739830563,0.8149920255183413,0.8077021896792296,1e-05,9.314337968826294
10,0.30977538316654213,0.8626101321585903,0.8626108719126697,0.45041394565236625,0.8165869218500797,0.807972617189255,1e-05,8.999251365661621
11,0.31172165954034237,0.8672907488986784,0.8673008920594216,0.44559938098159896,0.8229665071770335,0.8155570531639279,1e-05,8.842671155929565
12,0.3021435067385829,0.876101321585903,0.8760984650559671,0.4407129635532317,0.8197767145135566,0.8125295876734855,1e-05,8.820707559585571
13,0.2931072219943685,0.8744493392070485,0.8744479300176753,0.4607188481677092,0.8086124401913876,0.8001197480494063,1.0000000000000002e-06,8.83061933517456
14,0.30803577198199766,0.8672907488986784,0.8673013743967529,0.4404097513148659,0.8149920255183413,0.8070948051481905,1.0000000000000002e-06,8.813976287841797
15,0.29678023576999024,0.8645374449339207,0.8645505908311277,0.4461993198764571,0.8133971291866029,0.8043029999522531,1.0000000000000002e-06,8.828533411026001
16,0.3098544228969692,0.8620594713656388,0.8620715517789302,0.4483731931024951,0.8213716108452951,0.8140427057176984,1.0000000000000002e-06,8.815158367156982
17,0.3000887426740535,0.8727973568281938,0.8728093931807843,0.4532414589439663,0.8197767145135566,0.8122337568245392,1.0000000000000002e-07,8.823487758636475
18,0.3022399036304016,0.8747246696035242,0.874733874197424,0.4381704156953942,0.8245614035087719,0.8167764357119557,1.0000000000000002e-07,8.856793403625488
19,0.2963910719568509,0.8758259911894273,0.8758361882372783,0.42003458498292373,0.8245614035087719,0.8197407934250039,1.0000000000000002e-07,8.82886290550232
20,0.3059426906153494,0.8664647577092511,0.8664771604984347,0.4253438387238428,0.8245614035087719,0.8189950096837582,1.0000000000000002e-07,8.832277774810791
21,0.303901548000947,0.8659140969162996,0.8659175032254632,0.4627627188865648,0.8070175438596491,0.7972649143717458,1.0000000000000002e-07,8.833515167236328
22,0.3026159069939857,0.8703193832599119,0.8703280857046992,0.43847106102455935,0.8261562998405104,0.8197203488872202,1.0000000000000002e-07,8.833749294281006
23,0.30406949075045564,0.8700440528634361,0.8700468123218953,0.4742251419636051,0.8070175438596491,0.797612504224125,1.0000000000000002e-07,8.84274959564209
24,0.29725653707718536,0.8727973568281938,0.8728092385370507,0.4361464514781794,0.8245614035087719,0.8176486281440971,1.0000000000000002e-07,8.812585353851318
25,0.30632221081708494,0.8634361233480177,0.8634500389341828,0.4494813945637555,0.8197767145135566,0.8128198436332408,1.0000000000000002e-07,8.81704592704773
26,0.29129049769450915,0.8772026431718062,0.8772052506261977,0.4803539388107531,0.79585326953748,0.7845875604723076,1.0000000000000002e-07,8.8177969455719
27,0.29771329301700716,0.8689427312775331,0.8689488927951585,0.4721263375555119,0.8118022328548644,0.8027975550010301,1.0000000000000002e-07,8.828973770141602
28,0.30153281143189525,0.8650881057268722,0.8650921570527722,0.47451477811524745,0.8038277511961722,0.7942672563600608,1.0000000000000002e-07,8.827749729156494
29,0.3062540023928172,0.8593061674008811,0.8593108723253853,0.4660077651270459,0.8213716108452951,0.813445098179446,1.0000000000000002e-07,8.812165021896362
