epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,time_s
1,1.1068053985563453,0.5680857487922706,0.564659716500899,0.9043490552591197,0.6663815226689478,0.6528074778696121,9.972609476841367e-05,15.870493412017822
2,0.8906649377035059,0.6601751207729468,0.64796856710454,0.8561228285930012,0.6971770744225834,0.6949749162350203,9.890738003669029e-05,15.918113946914673
3,0.8481645151468866,0.6733091787439613,0.6637562736483287,0.8183742434908122,0.716852010265184,0.7074017358691094,9.755282581475769e-05,15.855212450027466
4,0.8158074469813978,0.6870471014492754,0.6781499021364689,0.8159064832179336,0.6988879384088965,0.6948355709250068,9.567727288213003e-05,15.932660102844238
5,0.7859335443823809,0.6959541062801933,0.6882934895357676,0.8238553992568988,0.7219846022241232,0.7111613083375159,9.330127018922194e-05,15.86452054977417
6,0.7653561398602914,0.7086352657004831,0.7018013217775939,0.8452335000293085,0.6826347305389222,0.6666647447814437,9.045084971874738e-05,15.869567394256592
7,0.7581966970709787,0.7035024154589372,0.6967422477669303,0.8268477613786738,0.6937553464499572,0.6942217139202499,8.715724127386972e-05,15.866385459899902
8,0.7408457520791298,0.7172403381642513,0.7102953128749783,0.8236249170375237,0.7031650983746792,0.6999660447236459,8.345653031794292e-05,15.87127423286438
9,0.7282892549095522,0.7169384057971014,0.7112734874488632,0.7955036880918503,0.6937553464499572,0.6931711049348823,7.938926261462366e-05,15.84241247177124
10,0.7137452004756328,0.7229770531400966,0.7169249061557007,0.8110439416891086,0.6937553464499572,0.6974068845452944,7.500000000000001e-05,15.859129190444946
11,0.7081003168930754,0.7314311594202898,0.726338251456388,0.8128138320812106,0.6937553464499572,0.6930114493661746,7.033683215379003e-05,15.861416816711426
12,0.6998329056777816,0.7335446859903382,0.7289384575778649,0.7950217251572679,0.7057313943541489,0.7030824804085354,6.545084971874738e-05,15.860173463821411
13,0.6937692679356837,0.7352053140096618,0.7305936809338428,0.8011412360698266,0.7142857142857143,0.7095837411909891,6.039558454088797e-05,15.850146770477295
14,0.6759304434492968,0.7397342995169082,0.7352116364215353,0.8082896195307463,0.7031650983746792,0.7035711873957976,5.522642316338269e-05,15.85625958442688
15,0.6613304759713187,0.7429045893719807,0.7387594257554376,0.7964613057507267,0.7159965782720273,0.7146910623767487,5.000000000000002e-05,15.877808332443237
16,0.6804060979165892,0.7433574879227053,0.739002233051005,0.8072197521288645,0.6894781864841745,0.6912556962605467,4.4773576836617344e-05,15.854697704315186
17,0.6696430843521431,0.7447161835748792,0.7405026548665087,0.7947294501423632,0.7040205303678357,0.7057107720114864,3.9604415459112035e-05,15.86830759048462
18,0.6763720122224467,0.7430555555555556,0.7386448455724931,0.8215767488176747,0.6937553464499572,0.695984450799802,3.4549150281252636e-05,15.873360872268677
19,0.6491002251848507,0.7460748792270532,0.7412476366040668,0.7739601293570777,0.7194183062446535,0.7154682347480663,2.966316784621e-05,15.858596086502075
20,0.6592754221336853,0.7483393719806763,0.7444842508787308,0.79108515782704,0.716852010265184,0.7118680158777093,2.5000000000000015e-05,15.865418434143066
21,0.6578951822818765,0.7436594202898551,0.7394547498884326,0.7772669097276403,0.7065868263473054,0.7033577877800145,2.0610737385376352e-05,15.862340688705444
22,0.6585026425871872,0.7439613526570048,0.7393616221150455,0.8085079630589873,0.6903336184773311,0.6945129753020026,1.654346968205711e-05,15.868788480758667
23,0.6381546889886188,0.758756038647343,0.7549801109523441,0.7873911170609187,0.7014542343883661,0.7018804499734171,1.2842758726130304e-05,15.86758804321289
24,0.6554469759553527,0.7539251207729468,0.7499812694871384,0.7966314748860099,0.7040205303678357,0.7036294668554194,9.549150281252636e-06,15.866976499557495
25,0.646341786796344,0.7524154589371981,0.748518866974593,0.7891011467415415,0.7023096663815227,0.7028954745332083,6.698729810778068e-06,15.872725486755371
26,0.6403079145196555,0.7540760869565217,0.749876756116811,0.775258949537936,0.7279726261762189,0.7239598187645135,4.322727117869953e-06,15.8580162525177
27,0.6451993086127843,0.7570954106280193,0.7538376214940042,0.8153955440257634,0.6971770744225834,0.6944925601719534,2.447174185242324e-06,15.84380054473877
28,0.6464142287914879,0.7566425120772947,0.7522256007628391,0.804954488872462,0.679213002566296,0.6813680580099943,1.092619963309716e-06,15.929662466049194
29,0.643193223518162,0.7521135265700483,0.7477456341001905,0.7878154211568466,0.7108639863130881,0.7099872439347007,2.7390523158633003e-07,15.862188816070557
30,0.633007433967314,0.7569444444444444,0.7533072113429492,0.8031763985587349,0.7040205303678357,0.6990435531887009,0.0,15.858713150024414
