epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,time_s
1,0.46652943014540216,0.7797131147540983,0.7797419612300307,0.4671288773644515,0.7714514835605453,0.7687318972906594,9.972609476841367e-05,16.963645219802856
2,0.411204958408722,0.8163056206088993,0.816284033601284,0.42226623249656214,0.805934242181235,0.8059367381910024,9.890738003669029e-05,16.92725896835327
3,0.39068201767058225,0.8294789227166276,0.8294296213298683,0.4350793147765835,0.789093825180433,0.7886898719173793,9.755282581475769e-05,16.871065616607666
4,0.37197633501168437,0.836943793911007,0.8369207332056665,0.43338630325142247,0.8003207698476343,0.7999664513001856,9.567727288213003e-05,16.825790643692017
5,0.37330162340221135,0.8373829039812647,0.837321426827647,0.47558097334604027,0.7754611066559743,0.7715895230410987,9.330127018922194e-05,16.69024348258972
6,0.36582168107917773,0.8365046838407494,0.8364884717174819,0.46266794128234423,0.781074578989575,0.7789883884579004,9.045084971874738e-05,16.682242155075073
7,0.36349711996400663,0.844115925058548,0.8441108422813468,0.4500763472274197,0.789093825180433,0.7874674778354179,8.715724127386972e-05,16.643871784210205
8,0.3568957832225313,0.8429449648711944,0.8428702988913821,0.452236040745531,0.7914995990376904,0.79117165156543,8.345653031794292e-05,16.74109148979187
9,0.35087627629625157,0.8466042154566745,0.8466009402891733,0.44135546126218445,0.7923015236567763,0.7919882507322006,7.938926261462366e-05,16.710094451904297
10,0.34304528428673464,0.8477751756440282,0.847742584690197,0.4502349439844095,0.7987169206094628,0.7978236153384627,7.500000000000001e-05,16.888238430023193
11,0.3522763956835454,0.8483606557377049,0.8483449331332356,0.4495322797522128,0.7914995990376904,0.7903085416585418,7.033683215379003e-05,16.93120241165161
12,0.3398369407276917,0.8504098360655737,0.8504032170658268,0.48022830335135064,0.7794707297514034,0.7784920088369611,6.545084971874738e-05,16.819926023483276
13,0.33062483345875976,0.8536299765807962,0.853604868197507,0.4941892157030182,0.7762630312750601,0.7747846656815168,6.039558454088797e-05,16.879435062408447
14,0.335623669278845,0.8502634660421545,0.850258583712505,0.4719101790377591,0.789093825180433,0.7875861338804833,5.522642316338269e-05,16.905601501464844
15,0.3375219715283682,0.8526053864168618,0.8525920856546194,0.4576995389262676,0.7931034482758621,0.7927504926616534,5.000000000000002e-05,16.869845867156982
16,0.3282357031693224,0.8600702576112412,0.8600618099735619,0.462170224382864,0.7906976744186046,0.7900968976608308,4.4773576836617344e-05,16.88131880760193
17,0.3255627230507708,0.8553864168618267,0.8553843832524564,0.46312698965060206,0.7826784282277466,0.7823778619944759,3.9604415459112035e-05,16.852903366088867
18,0.326155601745467,0.8612412177985949,0.8612448345058838,0.4585576744775535,0.7914995990376904,0.7913355164192103,3.4549150281252636e-05,16.86720085144043
19,0.31243855439876783,0.8698770491803278,0.8698728063738191,0.46555065823107983,0.785084202085004,0.7845919654177965,2.966316784621e-05,16.489503622055054
20,0.31869286155672766,0.8597775175644028,0.8597724073415712,0.47099433835736254,0.7858861267040899,0.7857275639735667,2.5000000000000015e-05,16.27936315536499
21,0.32521887865153076,0.8584601873536299,0.8584380659797421,0.4779230811377,0.7794707297514034,0.7780135593635025,2.0610737385376352e-05,16.273619174957275
22,0.31789833971188,0.8587529274004684,0.8587656141830663,0.4715350365808417,0.7826784282277466,0.7820160545628867,1.654346968205711e-05,16.284605026245117
23,0.3238507385869495,0.8580210772833724,0.8580076350215491,0.47953569875924035,0.781074578989575,0.7799551610276199,1.2842758726130304e-05,16.29336905479431
24,0.30901767158187243,0.8665105386416861,0.8665140180056604,0.4987747201811053,0.7866880513231757,0.7846892678410415,9.549150281252636e-06,16.28984236717224
25,0.3059540417664782,0.8685597189695551,0.8685484356953892,0.46622036203873474,0.7939053728949479,0.7931609561928931,6.698729810778068e-06,16.360574960708618
26,0.31525611955960403,0.8685597189695551,0.8685614770706498,0.4751996458198131,0.789093825180433,0.7880639993450123,4.322727117869953e-06,16.277822256088257
27,0.317172996490426,0.8640222482435597,0.8640245071458166,0.4663271218442687,0.7955092221331195,0.7949222563352946,2.447174185242324e-06,16.29875373840332
28,0.30561023078143457,0.8695843091334895,0.869557100846368,0.48215197526223197,0.7858861267040899,0.7841099486215628,1.092619963309716e-06,16.27415704727173
29,0.306134534105484,0.864900468384075,0.8649044037922756,0.4956186241511354,0.7762630312750601,0.7744729902533062,2.7390523158633003e-07,16.285173416137695
30,0.3099005612821713,0.8672423887587822,0.8672390618737489,0.4828363858707064,0.7762630312750601,0.775454890186059,0.0,16.285619974136353
