epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,time_s
1,0.4887222040999785,0.7645788336933045,0.7640355524244065,0.5456053883317118,0.7728085867620751,0.7679756070202646,0.0001,10.566137075424194
2,0.42753896839739697,0.7994060475161987,0.7993744097332394,0.5295850846496593,0.8014311270125224,0.7994596765360885,0.0001,10.714803218841553
3,0.4154529037923586,0.8112850971922246,0.8114196264658244,0.5010324171169499,0.7924865831842576,0.7903453136011276,0.0001,10.638317346572876
4,0.40844739200326075,0.8158747300215983,0.815996735005288,0.5022439645579975,0.778175313059034,0.7778247774017808,0.0001,10.692742824554443
5,0.37499988557807057,0.8347732181425486,0.8348654357232825,0.5232144908476387,0.8050089445438283,0.8018815655275091,0.0001,10.641738653182983
6,0.37990070334746306,0.8307235421166307,0.8308088379547728,0.4953840366816265,0.7996422182468694,0.7977298286052764,0.0001,10.669057369232178
7,0.3780705487238923,0.8318034557235421,0.8318071453767676,0.4707741708309791,0.7996422182468694,0.7992465200332611,0.0001,10.620947122573853
8,0.3803734748622254,0.8285637149028078,0.8286373449981865,0.5003906132816629,0.8050089445438283,0.8022498393773175,0.0001,10.465137004852295
9,0.3741010407360017,0.8323434125269978,0.8324894041685001,0.5239771928418301,0.7996422182468694,0.7984218255140424,0.0001,10.441070079803467
10,0.36787718408952264,0.8366630669546437,0.8367142654712992,0.49127763503086164,0.7942754919499105,0.7930857115901693,0.0001,10.494224786758423
11,0.3701004940316435,0.8334233261339092,0.8334196472489104,0.5098010141382491,0.8050089445438283,0.8037599154122524,1e-05,10.49208402633667
12,0.3338292518763383,0.8569114470842333,0.8568583289879128,0.49515582653085743,0.8014311270125224,0.8002827303174678,1e-05,10.527676820755005
13,0.3500853495241885,0.841792656587473,0.8417713393183661,0.5059948212238885,0.7889087656529516,0.7879912749271655,1e-05,10.50693130493164
14,0.36103732883930206,0.8363930885529157,0.836484402039721,0.5159009677992737,0.8050089445438283,0.8029193974569583,1e-05,10.513871431350708
15,0.36356568659935345,0.8444924406047516,0.8445503109161462,0.5363918149673875,0.7889087656529516,0.7847661664325821,1.0000000000000002e-06,10.519603729248047
16,0.3527371392909188,0.833963282937365,0.8339447011810387,0.48065386099444307,0.7960644007155635,0.7951780113703125,1.0000000000000002e-06,10.519270896911621
17,0.3316793009220395,0.8563714902807775,0.8563839650574432,0.5238104425037483,0.8050089445438283,0.8025956968082981,1.0000000000000002e-06,10.608153581619263
