epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,time_s
1,0.9200528244406623,0.6560955518945635,0.6466643651858496,0.8444159073098458,0.6533420707732635,0.6591094093111636,0.0001,22.79719090461731
2,0.6680261012062406,0.7507207578253706,0.7474169137753739,0.8862050242067789,0.6218872870249017,0.6413298645766329,0.0001,22.823625564575195
3,0.5790697098072907,0.7884060955518946,0.7860428078894708,0.9221345920550245,0.5976408912188729,0.6169399855446961,0.0001,22.78854775428772
4,0.5313777924565939,0.8079695222405272,0.8056745323695519,0.8654788967666276,0.6159895150720839,0.6286976448958247,0.0001,22.808407068252563
5,0.4927590155031968,0.8185749588138386,0.8165437941784662,0.95377647974388,0.5943643512450852,0.6109118590050479,1e-05,22.78381633758545
6,0.451145237529592,0.8354612850082372,0.8346578717637823,0.9583196342382019,0.6127129750982963,0.6319960701771276,1e-05,22.783337593078613
7,0.4665220461699872,0.8282537067545305,0.8270018790262292,0.9648980067879314,0.6009174311926605,0.6216697742661634,1e-05,22.783928871154785
8,0.45554382896550993,0.8367998352553542,0.835420142303804,0.9814541421508414,0.5766710353866317,0.598724191086058,1e-05,22.783557415008545
9,0.4471414020466058,0.8379324546952224,0.8364629919195681,0.8735673933010426,0.6231979030144168,0.6384204301172752,1.0000000000000002e-06,22.79145336151123
10,0.44961618181606494,0.8357701812191104,0.8345073725793081,0.9188263897892688,0.6100917431192661,0.629903733398911,1.0000000000000002e-06,22.800192832946777
11,0.45019452271390786,0.8309308072487644,0.8294627245889511,0.9133190625929426,0.6140235910878112,0.6303739921143473,1.0000000000000002e-06,22.804625272750854
