epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,time_s
1,1.5388614995138985,0.2892857142857143,0.32929034693843057,1.4266772812063044,0.5909090909090909,0.5952965952965953,0.0001,7.9234654903411865
2,1.2706123862947736,0.48928571428571427,0.5016795208607251,1.1847533258524807,0.6363636363636364,0.6139610389610389,0.0001,7.368227958679199
3,1.125909686088562,0.5678571428571428,0.5772293422083069,1.042034089565277,0.7272727272727273,0.7167207792207791,0.0001,7.0734522342681885
4,1.039604037148612,0.6285714285714286,0.6378631482738842,1.00322856686332,0.7045454545454546,0.7086168538350823,0.0001,7.480394601821899
5,0.9735335903508323,0.6142857142857143,0.6228812750984369,0.924581375989047,0.7272727272727273,0.718112474863047,0.0001,7.1262969970703125
6,0.9213379093578884,0.6535714285714286,0.6639842528729,0.8842839002609253,0.7272727272727273,0.7100872451761645,0.0001,7.6680872440338135
7,0.8737416046006339,0.6571428571428571,0.6697417839737174,0.8801229541951959,0.75,0.7533596837944664,0.0001,7.209657669067383
8,0.7940639197826386,0.7035714285714286,0.7049490566286911,0.8537154008041729,0.6818181818181818,0.6870721383879279,0.0001,7.862801551818848
9,0.846718520777566,0.625,0.6250392125168235,0.8453884070569818,0.75,0.748062015503876,0.0001,7.643727779388428
10,0.7973143262522561,0.7178571428571429,0.7307024109365235,0.8422089327465404,0.7045454545454546,0.6984357747515643,0.0001,7.302161931991577
11,0.8616142196314676,0.6857142857142857,0.6943454081584545,0.8797085664489053,0.6590909090909091,0.6492371265098538,0.0001,7.6730475425720215
12,0.7581036244119916,0.7428571428571429,0.7491055357931262,0.8167333657091315,0.75,0.7359649122807017,0.0001,7.266141891479492
13,0.8028862433774131,0.7285714285714285,0.7330054781575625,0.8024332442066886,0.7045454545454546,0.6840324400653087,0.0001,7.404996633529663
14,0.7547699476991381,0.7392857142857143,0.7395922420390603,0.7920048643242229,0.7045454545454546,0.6972451790633609,0.0001,7.261162281036377
15,0.6909044657434736,0.7678571428571429,0.7744860651189205,0.7383504509925842,0.7272727272727273,0.7231608297331249,0.0001,7.317575693130493
16,0.6230053109782082,0.7678571428571429,0.7700689662702099,0.7426669705997814,0.7272727272727273,0.7258069977943128,0.0001,7.105120897293091
17,0.6483432731458119,0.7428571428571429,0.7383460458454745,0.7349746687845751,0.75,0.7176513417932182,0.0001,7.384927272796631
18,0.59608696103096,0.7892857142857143,0.7877657480958812,0.7231379327448931,0.7727272727272727,0.7587820611536027,0.0001,7.250303506851196
19,0.5982535413333347,0.7642857142857142,0.7714240709397873,0.7456035112792795,0.75,0.7343821958183661,0.0001,7.348097324371338
20,0.6045683860778809,0.775,0.7802662517152461,0.7104370445013046,0.75,0.739487406532861,0.0001,7.214895725250244
21,0.633627330831119,0.7928571428571428,0.7965263393002686,0.7297184575687755,0.7272727272727273,0.7194118777628291,0.0001,7.185801029205322
22,0.6282695987394877,0.7678571428571429,0.7712257324370129,0.6864219145341353,0.7272727272727273,0.7086776859504132,0.0001,7.170626878738403
23,0.6094098661627089,0.7857142857142857,0.7911855830454885,0.6665466549721631,0.7727272727272727,0.7663567493112947,0.0001,7.399829864501953
24,0.5951850146055222,0.8,0.8052493033495721,0.6588642339814793,0.7954545454545454,0.7890840220385674,0.0001,7.052477121353149
25,0.5718921882765634,0.8035714285714286,0.8052667582838696,0.6788955601778898,0.7727272727272727,0.7663567493112947,0.0001,7.696539640426636
26,0.5596298898969377,0.7857142857142857,0.7882456747354537,0.6612019796263088,0.75,0.7375489343192693,0.0001,7.544067621231079
27,0.5340430046830859,0.8285714285714286,0.8245526174440703,0.6637109043923292,0.7727272727272727,0.7689393939393938,0.0001,7.120107173919678
28,0.5222845175436565,0.7821428571428571,0.7838133356790992,0.6892873617735776,0.75,0.7548951048951049,1e-05,7.187968730926514
29,0.48947147939886365,0.7928571428571428,0.7946464632177564,0.6387238719246604,0.7954545454545454,0.7921121663365895,1e-05,7.0533223152160645
30,0.48615526940141407,0.8321428571428572,0.8345880188774585,0.6703999841755087,0.7954545454545454,0.796831955922865,1e-05,7.347893714904785
